rank,feature,importance,raw_value,method
72,medication_off_flag,0.0023401121143251657,0.0023401121143251657,feature_importances_
73,peptide_abundance_max_rolling3_std,0.00233569392003119,0.00233569392003119,feature_importances_
74,protein_npx_mean_delta,0.0020318785682320595,0.0020318785682320595,feature_importances_
75,peptide_n_unique_lag1,0.0015752942999824882,0.0015752942999824882,feature_importances_
76,prior_updrs_3_missing,0.0002027143054874614,0.0002027143054874614,feature_importances_
77,current_updrs_4_missing,0.00020201604638714343,0.00020201604638714343,feature_importances_
78,current_updrs_1_missing,0.0,0.0,feature_importances_
79,current_updrs_2_missing,0.0,0.0,feature_importances_
80,has_prior_visit,0.0,0.0,feature_importances_
81,peptide_abundance_max_delta_missing,0.0,0.0,feature_importances_
82,peptide_abundance_max_lag1_missing,0.0,0.0,feature_importances_
83,peptide_abundance_max_missing,0.0,0.0,feature_importances_
84,peptide_abundance_mean_delta_missing,0.0,0.0,feature_importances_
85,peptide_abundance_mean_lag1_missing,0.0,0.0,feature_importances_
86,peptide_abundance_mean_missing,0.0,0.0,feature_importances_
87,peptide_abundance_median_delta_missing,0.0,0.0,feature_importances_
88,peptide_abundance_median_lag1_missing,0.0,0.0,feature_importances_
89,peptide_abundance_median_missing,0.0,0.0,feature_importances_
90,peptide_abundance_min_delta_missing,0.0,0.0,feature_importances_
91,peptide_abundance_min_lag1_missing,0.0,0.0,feature_importances_
92,peptide_abundance_min_missing,0.0,0.0,feature_importances_
93,peptide_abundance_std_delta_missing,0.0,0.0,feature_importances_
94,peptide_abundance_std_lag1_missing,0.0,0.0,feature_importances_
95,peptide_abundance_std_missing,0.0,0.0,feature_importances_
96,peptide_n_rows,0.0,0.0,feature_importances_
97,peptide_n_rows_delta,0.0,0.0,feature_importances_
98,peptide_n_rows_delta_missing,0.0,0.0,feature_importances_
99,peptide_n_rows_lag1,0.0,0.0,feature_importances_
100,peptide_n_rows_lag1_missing,0.0,0.0,feature_importances_
101,peptide_n_rows_rolling3_mean,0.0,0.0,feature_importances_
102,peptide_n_rows_rolling3_std,0.0,0.0,feature_importances_
103,peptide_n_unique_delta_missing,0.0,0.0,feature_importances_
104,peptide_n_unique_lag1_missing,0.0,0.0,feature_importances_
105,peptide_protein_n_unique,0.0,0.0,feature_importances_
106,peptide_protein_n_unique_delta,0.0,0.0,feature_importances_
107,peptide_protein_n_unique_delta_missing,0.0,0.0,feature_importances_
108,peptide_protein_n_unique_lag1,0.0,0.0,feature_importances_
109,peptide_protein_n_unique_lag1_missing,0.0,0.0,feature_importances_
110,peptide_protein_n_unique_rolling3_mean,0.0,0.0,feature_importances_
111,peptide_protein_n_unique_rolling3_std,0.0,0.0,feature_importances_
112,prior_updrs_1_missing,0.0,0.0,feature_importances_
113,prior_updrs_2_missing,0.0,0.0,feature_importances_
114,protein_n_rows,0.0,0.0,feature_importances_
115,protein_n_rows_delta,0.0,0.0,feature_importances_
116,protein_n_rows_delta_missing,0.0,0.0,feature_importances_
117,protein_n_rows_lag1,0.0,0.0,feature_importances_
118,protein_n_rows_lag1_missing,0.0,0.0,feature_importances_
119,protein_n_rows_rolling3_mean,0.0,0.0,feature_importances_
120,protein_n_rows_rolling3_std,0.0,0.0,feature_importances_
121,protein_n_unique_delta_missing,0.0,0.0,feature_importances_
122,protein_n_unique_lag1_missing,0.0,0.0,feature_importances_
123,protein_npx_max_delta_missing,0.0,0.0,feature_importances_
124,protein_npx_max_lag1_missing,0.0,0.0,feature_importances_
125,protein_npx_max_missing,0.0,0.0,feature_importances_
126,protein_npx_mean_delta_missing,0.0,0.0,feature_importances_
127,protein_npx_mean_lag1_missing,0.0,0.0,feature_importances_
128,protein_npx_mean_missing,0.0,0.0,feature_importances_
129,protein_npx_median_delta_missing,0.0,0.0,feature_importances_
130,protein_npx_median_lag1_missing,0.0,0.0,feature_importances_
131,protein_npx_median_missing,0.0,0.0,feature_importances_
132,protein_npx_min_delta_missing,0.0,0.0,feature_importances_
133,protein_npx_min_lag1_missing,0.0,0.0,feature_importances_
134,protein_npx_min_missing,0.0,0.0,feature_importances_
135,protein_npx_std_delta_missing,0.0,0.0,feature_importances_
136,protein_npx_std_lag1_missing,0.0,0.0,feature_importances_
137,protein_npx_std_missing,0.0,0.0,feature_importances_
138,visit_gap_missing,0.0,0.0,feature_importances_
