rank,feature,importance,raw_value,method
1,current_updrs_1,0.33977943658828735,0.33977943658828735,feature_importances_
2,prior_updrs_1,0.04074631631374359,0.04074631631374359,feature_importances_
3,peptide_n_unique_rolling3_std,0.02459726668894291,0.02459726668894291,feature_importances_
4,peptide_abundance_std_delta,0.015988796949386597,0.015988796949386597,feature_importances_
5,current_updrs_4,0.015230736695230007,0.015230736695230007,feature_importances_
6,peptide_abundance_std_rolling3_std,0.014579063281416893,0.014579063281416893,feature_importances_
7,peptide_abundance_min_rolling3_mean,0.013556569814682007,0.013556569814682007,feature_importances_
8,current_updrs_2,0.01328208390623331,0.01328208390623331,feature_importances_
9,peptide_abundance_min_rolling3_std,0.013108428567647934,0.013108428567647934,feature_importances_
10,peptide_abundance_mean_lag1,0.013070140033960342,0.013070140033960342,feature_importances_
11,protein_npx_median_rolling3_std,0.012932995334267616,0.012932995334267616,feature_importances_
12,peptide_abundance_mean_rolling3_mean,0.01259444747120142,0.01259444747120142,feature_importances_
13,protein_npx_mean_delta,0.01181926392018795,0.01181926392018795,feature_importances_
14,prior_updrs_4_missing,0.010990913957357407,0.010990913957357407,feature_importances_
15,protein_n_unique_rolling3_std,0.010956697165966034,0.010956697165966034,feature_importances_
16,protein_npx_max,0.010814366862177849,0.010814366862177849,feature_importances_
17,protein_npx_median_lag1,0.0104922940954566,0.0104922940954566,feature_importances_
18,medication_unknown_flag,0.010460026562213898,0.010460026562213898,feature_importances_
19,protein_npx_max_rolling3_std,0.01042249146848917,0.01042249146848917,feature_importances_
20,peptide_abundance_min_delta,0.010259779170155525,0.010259779170155525,feature_importances_
21,protein_npx_min_rolling3_std,0.010183821432292461,0.010183821432292461,feature_importances_
22,protein_npx_std_delta,0.009967717342078686,0.009967717342078686,feature_importances_
23,prior_updrs_2,0.009747087024152279,0.009747087024152279,feature_importances_
24,peptide_abundance_mean_delta,0.009745027869939804,0.009745027869939804,feature_importances_
25,peptide_abundance_median_rolling3_std,0.009697147645056248,0.009697147645056248,feature_importances_
26,peptide_abundance_max_lag1,0.009614333510398865,0.009614333510398865,feature_importances_
27,peptide_abundance_max_rolling3_std,0.009336279705166817,0.009336279705166817,feature_importances_
28,prior_updrs_3,0.009271126240491867,0.009271126240491867,feature_importances_
29,peptide_abundance_std_rolling3_mean,0.008953853510320187,0.008953853510320187,feature_importances_
30,peptide_abundance_median_lag1,0.008883212693035603,0.008883212693035603,feature_importances_
31,prior_updrs_4,0.008876270614564419,0.008876270614564419,feature_importances_
32,protein_npx_min_delta,0.008747776970267296,0.008747776970267296,feature_importances_
33,visit_number,0.008726614527404308,0.008726614527404308,feature_importances_
34,protein_npx_mean_rolling3_mean,0.008686416782438755,0.008686416782438755,feature_importances_
35,peptide_abundance_min,0.008662737905979156,0.008662737905979156,feature_importances_
36,protein_npx_std_rolling3_mean,0.008656542748212814,0.008656542748212814,feature_importances_
37,current_updrs_4_missing,0.008625817485153675,0.008625817485153675,feature_importances_
38,peptide_abundance_max_delta,0.008457811549305916,0.008457811549305916,feature_importances_
39,peptide_abundance_std,0.00835451390594244,0.00835451390594244,feature_importances_
40,peptide_abundance_median_rolling3_mean,0.008311682380735874,0.008311682380735874,feature_importances_
41,peptide_n_unique_delta,0.008219242095947266,0.008219242095947266,feature_importances_
42,visit_gap,0.008052912540733814,0.008052912540733814,feature_importances_
43,peptide_abundance_std_lag1,0.00775117427110672,0.00775117427110672,feature_importances_
44,protein_npx_median,0.007705974392592907,0.007705974392592907,feature_importances_
45,protein_npx_std_rolling3_std,0.007600801065564156,0.007600801065564156,feature_importances_
46,peptide_abundance_min_lag1,0.00738863879814744,0.00738863879814744,feature_importances_
47,protein_npx_std_lag1,0.007366663310676813,0.007366663310676813,feature_importances_
48,protein_npx_max_rolling3_mean,0.0071733323857188225,0.0071733323857188225,feature_importances_
49,peptide_n_unique,0.007101288065314293,0.007101288065314293,feature_importances_
50,peptide_n_unique_rolling3_mean,0.0070150806568562984,0.0070150806568562984,feature_importances_
51,current_updrs_3,0.006970586255192757,0.006970586255192757,feature_importances_
52,peptide_n_unique_lag1,0.006942593026906252,0.006942593026906252,feature_importances_
53,peptide_abundance_max,0.00689972098916769,0.00689972098916769,feature_importances_
54,peptide_abundance_max_rolling3_mean,0.006890463177114725,0.006890463177114725,feature_importances_
55,protein_npx_median_delta,0.006643372122198343,0.006643372122198343,feature_importances_
56,protein_npx_median_rolling3_mean,0.006418322678655386,0.006418322678655386,feature_importances_
57,protein_npx_max_delta,0.006191847380250692,0.006191847380250692,feature_importances_
58,protein_npx_std,0.006108914036303759,0.006108914036303759,feature_importances_
59,protein_npx_min_rolling3_mean,0.005937621463090181,0.005937621463090181,feature_importances_
60,protein_npx_mean_lag1,0.005929520819336176,0.005929520819336176,feature_importances_
61,protein_npx_max_lag1,0.005012249108403921,0.005012249108403921,feature_importances_
62,protein_npx_mean_rolling3_std,0.004846429452300072,0.004846429452300072,feature_importances_
63,peptide_abundance_median_delta,0.004542899318039417,0.004542899318039417,feature_importances_
64,peptide_abundance_mean_rolling3_std,0.004485804121941328,0.004485804121941328,feature_importances_
65,protein_npx_min_lag1,0.004282029811292887,0.004282029811292887,feature_importances_
66,peptide_abundance_median,0.004168348852545023,0.004168348852545023,feature_importances_
67,protein_npx_min,0.00409908639267087,0.00409908639267087,feature_importances_
68,peptide_abundance_mean,0.004013057332485914,0.004013057332485914,feature_importances_
69,protein_n_unique_delta,0.003981763031333685,0.003981763031333685,feature_importances_
70,protein_n_unique_lag1,0.00391602236777544,0.00391602236777544,feature_importances_
71,protein_n_unique_rolling3_mean,0.0036763655953109264,0.0036763655953109264,feature_importances_
72,protein_npx_mean,0.0034856172278523445,0.0034856172278523445,feature_importances_
73,current_updrs_3_missing,0.003329043509438634,0.003329043509438634,feature_importances_
74,medication_on_flag,0.0022388992365449667,0.0022388992365449667,feature_importances_
75,protein_n_unique,0.0020809341222047806,0.0020809341222047806,feature_importances_
76,current_updrs_2_missing,0.0014995563542470336,0.0014995563542470336,feature_importances_
77,prior_updrs_3_missing,0.0014916497748345137,0.0014916497748345137,feature_importances_
78,medication_off_flag,0.0013542217202484608,0.0013542217202484608,feature_importances_
79,current_updrs_1_missing,0.0,0.0,feature_importances_
80,has_prior_visit,0.0,0.0,feature_importances_
81,peptide_abundance_max_delta_missing,0.0,0.0,feature_importances_
82,peptide_abundance_max_lag1_missing,0.0,0.0,feature_importances_
83,peptide_abundance_max_missing,0.0,0.0,feature_importances_
84,peptide_abundance_mean_delta_missing,0.0,0.0,feature_importances_
85,peptide_abundance_mean_lag1_missing,0.0,0.0,feature_importances_
86,peptide_abundance_mean_missing,0.0,0.0,feature_importances_
87,peptide_abundance_median_delta_missing,0.0,0.0,feature_importances_
88,peptide_abundance_median_lag1_missing,0.0,0.0,feature_importances_
89,peptide_abundance_median_missing,0.0,0.0,feature_importances_
90,peptide_abundance_min_delta_missing,0.0,0.0,feature_importances_
91,peptide_abundance_min_lag1_missing,0.0,0.0,feature_importances_
92,peptide_abundance_min_missing,0.0,0.0,feature_importances_
93,peptide_abundance_std_delta_missing,0.0,0.0,feature_importances_
94,peptide_abundance_std_lag1_missing,0.0,0.0,feature_importances_
95,peptide_abundance_std_missing,0.0,0.0,feature_importances_
96,peptide_n_rows,0.0,0.0,feature_importances_
97,peptide_n_rows_delta,0.0,0.0,feature_importances_
98,peptide_n_rows_delta_missing,0.0,0.0,feature_importances_
99,peptide_n_rows_lag1,0.0,0.0,feature_importances_
100,peptide_n_rows_lag1_missing,0.0,0.0,feature_importances_
101,peptide_n_rows_rolling3_mean,0.0,0.0,feature_importances_
102,peptide_n_rows_rolling3_std,0.0,0.0,feature_importances_
103,peptide_n_unique_delta_missing,0.0,0.0,feature_importances_
104,peptide_n_unique_lag1_missing,0.0,0.0,feature_importances_
105,peptide_protein_n_unique,0.0,0.0,feature_importances_
106,peptide_protein_n_unique_delta,0.0,0.0,feature_importances_
107,peptide_protein_n_unique_delta_missing,0.0,0.0,feature_importances_
108,peptide_protein_n_unique_lag1,0.0,0.0,feature_importances_
109,peptide_protein_n_unique_lag1_missing,0.0,0.0,feature_importances_
110,peptide_protein_n_unique_rolling3_mean,0.0,0.0,feature_importances_
111,peptide_protein_n_unique_rolling3_std,0.0,0.0,feature_importances_
112,prior_updrs_1_missing,0.0,0.0,feature_importances_
113,prior_updrs_2_missing,0.0,0.0,feature_importances_
114,protein_n_rows,0.0,0.0,feature_importances_
115,protein_n_rows_delta,0.0,0.0,feature_importances_
116,protein_n_rows_delta_missing,0.0,0.0,feature_importances_
117,protein_n_rows_lag1,0.0,0.0,feature_importances_
118,protein_n_rows_lag1_missing,0.0,0.0,feature_importances_
119,protein_n_rows_rolling3_mean,0.0,0.0,feature_importances_
120,protein_n_rows_rolling3_std,0.0,0.0,feature_importances_
121,protein_n_unique_delta_missing,0.0,0.0,feature_importances_
122,protein_n_unique_lag1_missing,0.0,0.0,feature_importances_
123,protein_npx_max_delta_missing,0.0,0.0,feature_importances_
124,protein_npx_max_lag1_missing,0.0,0.0,feature_importances_
125,protein_npx_max_missing,0.0,0.0,feature_importances_
126,protein_npx_mean_delta_missing,0.0,0.0,feature_importances_
127,protein_npx_mean_lag1_missing,0.0,0.0,feature_importances_
128,protein_npx_mean_missing,0.0,0.0,feature_importances_
129,protein_npx_median_delta_missing,0.0,0.0,feature_importances_
130,protein_npx_median_lag1_missing,0.0,0.0,feature_importances_
131,protein_npx_median_missing,0.0,0.0,feature_importances_
132,protein_npx_min_delta_missing,0.0,0.0,feature_importances_
133,protein_npx_min_lag1_missing,0.0,0.0,feature_importances_
134,protein_npx_min_missing,0.0,0.0,feature_importances_
135,protein_npx_std_delta_missing,0.0,0.0,feature_importances_
136,protein_npx_std_lag1_missing,0.0,0.0,feature_importances_
137,protein_npx_std_missing,0.0,0.0,feature_importances_
138,visit_gap_missing,0.0,0.0,feature_importances_
