rank,feature,importance,raw_value,method
1,current_updrs_2,0.4914979934692383,0.4914979934692383,feature_importances_
2,current_updrs_2_missing,0.030719885602593422,0.030719885602593422,feature_importances_
3,prior_updrs_2,0.029745541512966156,0.029745541512966156,feature_importances_
4,protein_n_unique_delta,0.015283476561307907,0.015283476561307907,feature_importances_
5,current_updrs_3,0.014177351258695126,0.014177351258695126,feature_importances_
6,peptide_abundance_std_delta,0.012612583115696907,0.012612583115696907,feature_importances_
7,protein_npx_std_lag1,0.012301607057452202,0.012301607057452202,feature_importances_
8,peptide_abundance_min,0.012086012400686741,0.012086012400686741,feature_importances_
9,peptide_n_unique_rolling3_std,0.011606999672949314,0.011606999672949314,feature_importances_
10,prior_updrs_4,0.011506333947181702,0.011506333947181702,feature_importances_
11,peptide_abundance_median_delta,0.011021981947124004,0.011021981947124004,feature_importances_
12,peptide_abundance_min_rolling3_std,0.009944219142198563,0.009944219142198563,feature_importances_
13,protein_npx_max_delta,0.009628924541175365,0.009628924541175365,feature_importances_
14,peptide_abundance_std_rolling3_std,0.009374442510306835,0.009374442510306835,feature_importances_
15,protein_npx_std_rolling3_std,0.009213758632540703,0.009213758632540703,feature_importances_
16,peptide_abundance_median,0.009145189076662064,0.009145189076662064,feature_importances_
17,protein_npx_min_delta,0.008881104178726673,0.008881104178726673,feature_importances_
18,current_updrs_4,0.00883444957435131,0.00883444957435131,feature_importances_
19,peptide_abundance_max_rolling3_std,0.008548961952328682,0.008548961952328682,feature_importances_
20,peptide_abundance_median_rolling3_std,0.008446663618087769,0.008446663618087769,feature_importances_
21,peptide_abundance_max_delta,0.008433994837105274,0.008433994837105274,feature_importances_
22,protein_npx_median_rolling3_std,0.008199474774301052,0.008199474774301052,feature_importances_
23,peptide_abundance_mean_rolling3_mean,0.008025214076042175,0.008025214076042175,feature_importances_
24,prior_updrs_1,0.0076739308424293995,0.0076739308424293995,feature_importances_
25,protein_npx_median_rolling3_mean,0.00755648547783494,0.00755648547783494,feature_importances_
26,peptide_abundance_min_lag1,0.00725493673235178,0.00725493673235178,feature_importances_
27,peptide_abundance_median_rolling3_mean,0.007159246131777763,0.007159246131777763,feature_importances_
28,peptide_abundance_max,0.007061676122248173,0.007061676122248173,feature_importances_
29,peptide_abundance_mean_delta,0.006509185303002596,0.006509185303002596,feature_importances_
30,peptide_abundance_min_rolling3_mean,0.006307648029178381,0.006307648029178381,feature_importances_
31,peptide_abundance_min_delta,0.006304650101810694,0.006304650101810694,feature_importances_
32,peptide_abundance_max_rolling3_mean,0.006139853037893772,0.006139853037893772,feature_importances_
33,protein_npx_median_delta,0.0060623097233474255,0.0060623097233474255,feature_importances_
34,protein_npx_min_rolling3_std,0.006043734960258007,0.006043734960258007,feature_importances_
35,prior_updrs_3,0.005870510824024677,0.005870510824024677,feature_importances_
36,visit_number,0.005736881401389837,0.005736881401389837,feature_importances_
37,protein_npx_mean_rolling3_mean,0.005662581417709589,0.005662581417709589,feature_importances_
38,visit_gap,0.005643714684993029,0.005643714684993029,feature_importances_
39,current_updrs_1,0.005477000959217548,0.005477000959217548,feature_importances_
40,protein_npx_min_lag1,0.005472773220390081,0.005472773220390081,feature_importances_
41,peptide_abundance_std_rolling3_mean,0.005422214046120644,0.005422214046120644,feature_importances_
